name,id
"Broad-banded Sand-swimmer (Eremiascincus richardsonii)","30174"
"Broad-banded Sand Swimmer (Eremiascincus richardsonii)","30174"
"Northern Barsided Skink (Eulamprus brachysoma)","6625"
"Yellow-bellied Water-skink (Eulamprus heatwolei)","9795"
"Yellow-bellied Water Skink (Eulamprus heatwolei)","9795"
"Alpine Water Skink (Eulamprus kosciuskoi)","18222"
"Blue Mountains Swamp-skink (Eulamprus leuraensis)","21077"
"Blue Mountains Water Skink (Eulamprus leuraensis)","21077"
"Blue Mountain Water Skink (Eulamprus leuraensis)","21077"
"Dark Barsided Skink (Eulamprus martini)","13905"
"Sided Skink (Eulamprus martini)","13905"
"Murray's Skink (Eulamprus murrayi)","25376"
"Eastern Water-skink (Eulamprus quoyii)","19465"
"Eastern Water Skink (Eulamprus quoyii)","19465"
"Barred-sided Skink (Eulamprus tenuis)","10521"
"Southern Water-skink (Eulamprus tympanum)","23362"
"Southern Water Skink (Eulamprus tympanum)","23362"
"Red-naped Snake (Furina diadema)","9808"
"Naped Snake (Furina diadema)","9808"
"Orange-naped Snake (Furina ornata)","17519"
"Brown-headed Snake (Furina tristis)","31072"
"Northern Dtella (Gehyra australis)","17497"
"House Gecko (Gehyra australis)","17497"
"Top-end Dtella (Gehyra australis)","17497"
"Borroloola Dtella (Gehyra borroloola)","10311"
"Chain-backed Dtella (Gehyra catenata)","29699"
"Tree Dtella (Gehyra catenata)","29699"
"Dubious Dtella (Gehyra dubia)","13868"
"Eastern Dtella (Gehyra dubia)","13868"
"Tree Dtella (Gehyra dubia)","13868"
"King's Dtella (Gehyra koira)","23089"
"Southern Rock Dtella (Gehyra lazelli)","8161"
"Dwarf Dtella (Gehyra minuta)","33657"
"Centralian Dtella (Gehyra montium)","30447"
"Northern Spotted Rock Dtella (Gehyra nana)","22385"
"Kimberley Plateau Dtella (Gehyra occidentalis)","30576"
"Arnhemland Watercourse Dtella (Gehyra pamela)","22525"
"Pilbara Dtella (Gehyra pilbara)","27986"
"Spotted Dtella (Gehyra punctata)","31989"
"Mitchell's Dtella (Gehyra punctata)","31989"
"Purplish Dtella (Gehyra purpurascens)","11037"
"Robust Dtella (Gehyra robusta)","15194"
"Tree Dtella (Gehyra variegata)","26444"
"Slender Mulch-skink (Glaphyromorphus cracens)","8678"
"Cape York Mulch-skink (Glaphyromorphus crassicaudus)","34220"
"Darwin Skink (Glaphyromorphus darwiniensis)","18344"
"Northern Mulch-skink (Glaphyromorphus darwiniensis)","18344"
"Glaphyromorphus douglasi","25286"
"Brown-tailed Bar-lipped Skink (Glaphyromorphus fuscicaudis)","14982"
"Glaphyromorphus isolepis","11555"
"Atherton Tableland Mulch-skink (Glaphyromorphus mjobergi)","33036"
"Black-tailed Bar-lipped Skink (Glaphyromorphus nigricaudis)","11761"
"Dark-tailed Skink (Glaphyromorphus nigricaudis)","11761"
"Glaphyromorphus pardalis","22560"
"Fine-spotted Mulch-skink (Glaphyromorphus punctulatus)","26453"
"Prickly Forest Skink (Gnypetoscincus queenslandiae)","15797"
"Rainforest Cool-skink (Harrisoniascincus zia)","23254"
"Grey Snake (Hemiaspis damelii)","28027"
"Black-bellied Swamp Snake (Hemiaspis signata)","19279"
"Bellied Swamp Snake (Hemiaspis signata)","19279"
"Marsh Snake (Hemiaspis signata)","19279"
"House Gecko (Hemidactylus frenatus)","18288"
"Asian House Gecko (Hemidactylus frenatus)","18288"
"Bridled House Gecko (Hemidactylus frenatus)","18288"
"Chichak (Hemidactylus frenatus)","18288"
"Common House Gecko (Hemidactylus frenatus)","18288"
"Three-toed Earless Skink (Hemiergis decresiensis)","27448"
"South-western Mulch-skink (Hemiergis gracilipes)","19399"
"Southwestern Earless Skink (Hemiergis initialis)","12377"
"Triodia Earless Skink (Hemiergis millewae)","29831"
"Millewa Skink (Hemiergis millewae)","29831"
"Lowlands Earless Skink (Hemiergis peronii)","7376"
"Four-toed Skink (Hemiergis peronii)","7376"
"Two-toed Earless Skink (Hemiergis quadrilineata)","18722"
"Bynoe's Gecko (Heteronotia binoei)","15750"
"Bynoe's Prickly Gecko (Heteronotia planiceps)","20838"
"North-west Prickly Gecko (Heteronotia planiceps)","20838"
"Desert Cave Gecko (Heteronotia spelea)","15908"
"Pale-headed Snake (Hoplocephalus bitorquatus)","13792"
"Broad-headed Snake (Hoplocephalus bungaroides)","16435"
"Stephens' Banded Snake (Hoplocephalus stephensii)","7072"
"Stephen's Banded Snake (Hoplocephalus stephensii)","7072"
"Boyd's Forest Dragon (Hypsilurus boydii)","30746"
"Southern Angle-headed Dragon (Hypsilurus spinipes)","7469"
"Rainforest Dragon (Hypsilurus spinipes)","7469"
"Southern Angle Headed Dragon (Hypsilurus spinipes)","7469"
"Diamond-shielded Sunskink (Lampropholis adonis)","27494"
"Friendly Sunskink (Lampropholis amicula)","15042"
"Montane Sunskink (Lampropholis caligula)","16786"
"Rainforest Sunskink (Lampropholis coggeri)","6596"
"Dark-flecked Garden Sunskink (Lampropholis delicata)","16481"
"Delicate Skink (little Desert Form) (Lampropholis delicata)","16481"
"Delicate Skink, Dark-flecked Garden Sunskink (Lampropholis delicata)","16481"
"Garden Skink (Lampropholis delicata)","16481"
"Grass Skink (Lampropholis delicata)","16481"
"Pale-flecked Garden Sunskink (Lampropholis guichenoti)","27652"
"Common Garden Skink (Lampropholis guichenoti)","27652"
"Garden Skink (Lampropholis guichenoti)","27652"
"Desert Plain Slider (Lerista aericeps)","11888"
"Baynes' Slider (Lerista baynesi)","22912"
"Speckled Slider (Lerista baynesi)","22912"
"North-western Sandslider (Lerista bipes)","24392"
"Two-toed Lerista (Lerista bipes)","24392"
"Inland Kimberley Slider (Lerista borealis)","32629"
"Northern Lerista (Lerista borealis)","32629"
"South-eastern Slider (Lerista bougainvillii)","32662"
"Bold-striped Slider (Lerista christinae)","11434"
"No Common Name (Lerista clara)","26021"
"Blinking Broad-blazed Slider (Lerista connivens)","11807"
"Central Deserts Robust Slider (Lerista desertorum)","22586"
"South-western Orange-tailed Slider (Lerista distinguenda)","16668"
"Dwarf Four-toed Slider (Lerista distinguenda)","16668"
"Southern Slider (Lerista dorsalis)","18350"
"Edwards' Slider (Lerista edwardsae)","8005"
"Elegant Slider (Lerista elegans)","24138"
"Wide-striped Mulch Slider (Lerista elongata)","26639"
"Pilbara Flame-tailed Slider (Lerista flammicauda)","7798"
"Eastern Mulch-slider (Lerista fragilis)","30544"
"Centralian Slider (Lerista frosti)","20320"
"Frost's Lerista (Lerista frosti)","20320"
"Gascoyne Broad-blazed Slider (Lerista gascoynensis)","34953"
"Bold-striped Robust Slider (Lerista gerrardii)","16477"
"South-eastern Kimberley Sandslider (Lerista greeri)","12645"
"Griffin's Lerista (Lerista griffini)","32729"
"Stout Sandslider (Lerista griffini)","32729"
"Taper-tailed West-coast Slider (Lerista humphriesi)","34784"
"Robust Duneslider (Lerista ips)","9176"
"Worm Lerista (Lerista ips)","9176"
"Jackson's Lerista (Lerista jacksoni)","6467"
"Karl Schmidt's Lerista (Lerista karlschmidti)","15200"
"Lesser Robust Fine-lined Slider (Lerista karlschmidti)","15200"
"Dark Broad-blazed Slider (Lerista kendricki)","12678"
"King's Lerista (Lerista kingi)","13695"
"Southern Sandslider (Lerista labialis)","23100"
"Perth Slider (Lerista lineata)","13855"
"Lined Skink (Lerista lineata)","13855"
"Dotted-line Robust Slider (Lerista lineopunctulata)","7559"
"Unpatterned Robust Slider (Lerista macropisthopus)","11870"
"Micro Slider (Lerista micra)","11572"
"South-western Slider (Lerista microtis)","12305"
"Long-legged Slider (Lerista microtis)","12305"
"Wood Mulch-slider (Lerista muelleri)","7458"
"Mueller's Skink (Lerista muelleri)","7458"
"Pilbara Robust Slider (Lerista neander)","6171"
"Inland Broad-blazed Slider (Lerista nichollsi)","15743"
"Onslow Broad-blazed Slider (Lerista onsloviana)","29568"
"North-eastern Orange-tailed Slider (Lerista orientalis)","8400"
"Pale Broad-blazed Slider (Lerista petersoni)","14255"
"Phantom Mole-slider (Lerista petersoni)","14255"
"Southern Robust Slider (Lerista picturata)","18791"
"Keeled Slider (Lerista planiventralis)","26289"
"Blunt-tailed West-coast Slider (Lerista praepedita)","29133"
"Eastern Robust Slider (Lerista punctatovittata)","9177"
"Legless Lizard (Lerista punctatovittata)","9177"
"Rolfe's Slider (Lerista rolfei)","15462"
"Robust Mulch Slider (Lerista terdigitata)","12948"
"No Common Name (Lerista timida)","28471"
"Shy Slider (Lerista timida)","28471"
"Dark-backed Mulch Slider (Lerista tridactyla)","18399"
"Slender Broad-blazed Slider (Lerista uniduo)","13922"
"Spotted Slider (Lerista uniduo)","13922"
"Shark Bay Broad-blazed Slider (Lerista varia)","28164"
"Powerful Lerista (Lerista verhmens)","13557"
"Slender Duneslider (Lerista vermicularis)","5970"
"Coastal Kimberley Slider (Lerista walkeri)","20432"
"No Common Name (Lerista zietzi)","11004"
"Pilbara Blue-tailed Slider (Lerista zietzi)","11004"
"No Common Name (Lerista zonulata)","33496"
"Burton's Snake-lizard (Lialis burtonis)","31025"
"Burton's Legless Lizard (Lialis burtonis)","31025"
"Burtons Legless Lizard (Lialis burtonis)","31025"
"Water Python (Liasis fuscus)","24136"
"Brown Water Python (Liasis fuscus)","24136"
"Olive Python (Liasis olivaceus)","26312"
"Desert Skink (Liopholis inornata)","13478"
"Great Desert Skink (Liopholis kintorei)","14634"
"Tjakura (Liopholis kintorei)","14634"
"Mulyamiji (Liopholis kintorei)","14634"
"Warrarna (Liopholis kintorei)","14634"
"Giant Desert Skink (Liopholis kintorei)","14634"
"Centralian Ranges Rock-skink (Liopholis margaretae)","16674"
"Eastern Ranges Rock-skink (Liopholis modesta)","15519"
"Skink (Liopholis modesta)","15519"
"Mountain Skink (Liopholis montana)","8425"
"Bull Skink (Liopholis multiscutata)","23645"
"Southern Sand-skink (Liopholis multiscutata)","23645"
"Heath Skink (Liopholis multiscutata)","23645"
"Slater's Egernia (Liopholis slateri)","22234"
"Black-lined Desert Skink (Liopholis slateri)","22234"
"Slater's Skink (Liopholis slateri)","22234"
"Night Skink (Liopholis striata)","13570"
"Nocturnal Desert-skink (Liopholis striata)","13570"
"Striated Egernia (Liopholis striata)","13570"
"White's Skink (Liopholis whitii)","6602"
"Eastern Mourning Skink (Lissolepis coventryi)","10991"
"Swamp Skink (Lissolepis coventryi)","10991"
"Burns' Dragon (Lophognathus burnsi)","11417"
"Gilbert's Dragon (Lophognathus gilberti)","10955"
"Long-nosed Dragon (Lophognathus longirostris)","16017"
"Swamplands Lashtail (Lophognathus temporalis)","17551"
"Northern Water Dragon (Lophognathus temporalis)","17551"
"Southern Sandplain Gecko (Lucasium bungabinna)","15715"
"Gibber Gecko (Lucasium byrnei)","16633"
"Beaded Gecko (Lucasium damaeum)","32358"
"Pale-striped Ground Gecko (Lucasium immaculatum)","29765"
"Main's Ground Gecko (Lucasium maini)","28606"
"Yellow-snouted Ground Gecko (Lucasium occultum)","6115"
"Yellow-snouted Gecko (Lucasium occultum)","6115"
"Mottled Ground Gecko (Lucasium squarrosum)","32557"
"Box-patterned Gecko (Lucasium steindachneri)","25044"
"Map Gecko (Lucasium steindachneri)","25044"
"Crowned Gecko (Lucasium stenodactylum)","8216"
"Sand-plain Gecko (Lucasium stenodactylum)","8216"
"Tree-base Litter-skink (Lygisaurus foliorum)","29057"
"Base Litter Skink (Lygisaurus foliorum)","29057"
"Iridescent Litter-skink (Lygisaurus foliorum)","29057"
"Rainforest Edge Litter-skink (Lygisaurus laevis)","34393"
"Translucent Litter-skink (Lygisaurus macfarlani)","12241"
"Alana's Menetia (Menetia alanae)","6745"
"Top End Dwarf Skink (Menetia alanae)","6745"
"Jabiluka Dwarf Skink (Menetia concinna)","31723"
"Neat Menetia (Menetia concinna)","31723"
"Common Dwarf Skink (Menetia greyii)","30519"
"Grey's Menetia (Menetia greyii)","30519"
"Northern Dwarf Skink (Menetia maini)","11970"
"Thorny Devil (Moloch horridus)","15703"
"Moloch (Moloch horridus)","15703"
"Mountain Devil (Moloch horridus)","15703"
"Amethyst Python (Morelia amethistina)","9240"
"Amethystine Or Scrub Python (Morelia amethistina)","9240"
"Amythystine Python (Morelia amethistina)","9240"
"Scrub Python (Morelia amethistina)","9240"
"Carpet Python (Morelia spilota)","23154"
"Diamond Python (Morelia spilota)","23154"
"Carpet Snake (Morelia spilota)","23154"
"Saltbush Morethia Skink (Morethia adelaidensis)","28632"
"Samphire Skink (Morethia adelaidensis)","28632"
"Boulenger's Snake-eyed Skink (Morethia boulengeri)","28732"
"South-eastern Morethia Skink (Morethia boulengeri)","28732"
"Boulenger's Skink (Morethia boulengeri)","28732"
"Eastern Morethia Skink (Morethia boulengeri)","28732"
"Woodland Morethia Skink (Morethia butleri)","24698"
"West Coast Morethia Skink (Morethia lineoocellata)","18318"
"Shrubland Morethia Skink (Morethia obscura)","31782"
"Lined Firetail Skink (Morethia ruficauda)","31846"
"Storr's Snake-eyed Skink (Morethia storri)","22714"
"Top End Firetail Skink (Morethia storri)","22714"
"Fire-tailed Skink (Morethia taeniopleura)","24455"
"Salamander Skink (Nannoscincus maccoyi)","11400"
"Black-naped Snake (Neelaps bimaculatus)","27481"
"Western Black-naped Snake (Neelaps bimaculatus)","27481"
"Western Black-striped Snake (Neelaps calonotus)","12093"
"Black-striped Snake (Neelaps calonotus)","12093"
"Centralian Knob-tailed Gecko (Nephrurus amyae)","31649"
"Rough Knob-tail (Nephrurus asper)","11358"
"Prickly Knob-tailed Gecko (Nephrurus asper)","11358"
"Pernatty Knob-tail (Nephrurus deleani)","7561"
"Pernatty Knob-tailed Gecko (Nephrurus deleani)","7561"
"Smooth Knob-tail (Nephrurus laevissimus)","20953"
"Pale Knob-tailed Gecko (Nephrurus laevissimus)","20953"
"Three-lined Knob-tail (Nephrurus levis)","15817"
"Smooth Knob-tailed Gecko (Nephrurus levis)","15817"
"Thick-tailed Gecko (Nephrurus milii)","9179"
"Northern Knob-tailed Gecko (Nephrurus sheai)","7568"
"Stellate Knob-tail (Nephrurus stellatus)","34523"
"Starred Knob-tailed Gecko (Nephrurus stellatus)","34523"
"Midline Knob-tail (Nephrurus vertebralis)","17079"
"Midline Knob-tailed Gecko (Nephrurus vertebralis)","17079"
"Banded Knob-tail (Nephrurus wheeleri)","27997"
"Banded Knob-tailed Gecko (Nephrurus wheeleri)","27997"
"Southern Forest Cool-skink (Niveoscincus coventryi)","11211"
"Alpine Cool-skink (Niveoscincus greeni)","29431"
"Northern Snow Skink (Niveoscincus greeni)","29431"
"Metallic Cool-skink (Niveoscincus metallicus)","31135"
"Boulder Cool-skink (Niveoscincus microlepidotus)","34722"
"Southern Snow Skink (Niveoscincus microlepidotus)","34722"
"Ocellated Skink (Niveoscincus ocellatus)","13207"
"Agile Cool-skink (Niveoscincus pretiosus)","18708"
"Tasmanian Tree Skink (Niveoscincus pretiosus)","18708"
"Ater (Notechis ater)","20151"
"Black Tiger Snake (Notechis ater)","20151"
"Tiger Snake (Notechis scutatus)","15106"
"Eastern Tiger Snake (Notechis scutatus)","15106"
"Mainland Tiger Snake (Notechis scutatus)","15106"
"Ornate Soil-crevice Skink (Notoscincus ornatus)","14581"
"Desert Glossy Skink (Notoscincus ornatus)","14581"
"Northern Velvet Gecko (Oedura castelnaui)","22760"
"Northern Spotted Velvet Gecko (Oedura coggeri)","34972"
"Dotted Velvet Gecko (Oedura gemmata)","24681"
"Gracile Velvet Gecko (Oedura gracilis)","24287"
"Lesueur's Velvet Gecko (Oedura lesueurii)","34832"
"Lesueur's Gecko (Oedura lesueurii)","34832"
"Velvet Gecko (Oedura lesueurii)","34832"
"Marbled Velvet Gecko (Oedura marmorata)","19077"
"Ocellated Velvet Gecko (Oedura monilis)","26377"
"Blotched Gecko (Oedura monilis)","26377"
"Ocellated Gecko (Oedura monilis)","26377"
"Zigzag Velvet Gecko (Oedura rhombifer)","17229"
"Robust Velvet Gecko (Oedura robusta)","27970"
"Southern Spotted Velvet Gecko (Oedura tryoni)","7357"
"Bronzeback (Ophidiocephalus taeniatus)","7800"
"Bronzeback Legless Lizard (Ophidiocephalus taeniatus)","7800"
"Bronzeback Snake-lizard (Ophidiocephalus taeniatus)","7800"
"Short-limbed Snake-skink (Ophioscincus truncatus)","12450"
"Western Taipan (Oxyuranus microlepidotus)","20424"
"Fierce Snake (Oxyuranus microlepidotus)","20424"
"Inland Taipan (Oxyuranus microlepidotus)","20424"
"Small-scaled Snake (Oxyuranus microlepidotus)","20424"
"Taipan (Oxyuranus scutellatus)","21021"
"Coastal Taipan (Oxyuranus scutellatus)","21021"
"Scutellatus (Oxyuranus scutellatus)","21021"
"Dwyer's Snake (Parasuta dwyeri)","11760"
"Little Whip Snake (Parasuta flagellum)","19240"
"Gould's Hooded Snake (Parasuta gouldii)","10561"
"Monk Snake (Parasuta monachus)","16030"
"Mitchell's Short-tailed Snake (Parasuta nigriceps)","20825"
"Mallee Black-headed Snake (Parasuta spectabilis)","34764"
"Port Lincoln Snake (Parasuta spectabilis)","34764"
"Broad-tailed Gecko (Phyllurus platurus)","34199"
"Southern Leaf-tailed Gecko (Phyllurus platurus)","34199"
"Eastern Water Dragon (Physignathus lesueurii)","12979"
"Water Dragon (Physignathus lesueurii)","12979"
"Gippsland Water Dragon (Physignathus lesueurii)","12979"
"Lesueurii (Physignathus lesueurii)","12979"
"Bearded Dragon (Pogona barbata)","16074"
"Eastern Bearded Dragon (Pogona barbata)","16074"
"Eastern Beared Dragon (Pogona barbata)","16074"
"Jew Lizard (Pogona barbata)","16074"
"Downs Bearded Dragon (Pogona henrylawsoni)","16300"
"Black-soil Bearded Dragon (Pogona henrylawsoni)","16300"
"Dumpy Dragon (Pogona henrylawsoni)","16300"
"Dwarf Bearded Dragon (Pogona henrylawsoni)","16300"
"Lawson's Dragon (Pogona henrylawsoni)","16300"
"Rankin's Dragon, Dumpy Dragon, Dwarf Bearded Dragon, Black Soil Bearded Dragon. (Pogona henrylawsoni)","16300"
"Dwarf Bearded Dragon (Pogona minor)","15110"
"Western Bearded Dragon (Pogona minor)","15110"
"Pogona mitchelli","20748"
"Nullarbor Bearded Dragon (Pogona nullarbor)","25811"
"Nullabor Bearded Dragon (Pogona nullarbor)","25811"
"Central Bearded Dragon (Pogona vitticeps)","6843"
"Inland Bearded Dragon (Pogona vitticeps)","6843"
"Kinghorn's Snake-eyed Skink (Proablepharus kinghorni)","30483"
"Red-tailed Soil-crevice Skink (Proablepharus kinghorni)","30483"
"Blacksoil Skink (Proablepharus kinghorni)","30483"
"Spinifex Snake-eyed Skink (Proablepharus reginae)","17582"
"Western Soil-crevice Skink (Proablepharus reginae)","17582"
"Northern Soil-crevice Skink (Proablepharus tenuis)","30152"
"Slender Snake-eyed Skink (Proablepharus tenuis)","30152"
"King Brown Snake (Pseudechis australis)","13794"
"Mulga Snake (Pseudechis australis)","13794"
"King Brown Or Mulga Snake (Pseudechis australis)","13794"
"Spotted Black Snake (Pseudechis guttatus)","7106"
"Blue-bellied Black Snake (Pseudechis guttatus)","7106"
"Red-bellied Black Snake (Pseudechis porphyriacus)","31298"
"Bellied Black Snake (Pseudechis porphyriacus)","31298"
"Alpine Bog-skink (Pseudemoia cryodroma)","17529"
"Alpine Bog Skink (Pseudemoia cryodroma)","17529"
"Southern Grass Skink (Pseudemoia entrecasteauxii)","7012"
"Tussock Cool-skink (Pseudemoia entrecasteauxii)","7012"
"Tussock Skink (Pseudemoia pagenstecheri)","20023"
"Glossy Grass Skink (Pseudemoia rawlinsoni)","7917"
"Swampland Cool-skink (Pseudemoia rawlinsoni)","7917"
"Trunk-climbing Cool-skink (Pseudemoia spenceri)","16548"
"Dugite (Pseudonaja affinis)","10055"
"Speckled Brown Snake (Pseudonaja guttata)","22028"
"Spotted Brown Snake (Pseudonaja guttata)","22028"
"Peninsula Brown Snake (Pseudonaja inframacula)","6209"
"Ingram's Brown Snake (Pseudonaja ingrami)","35059"
"Ringed Brown Snake (Pseudonaja modesta)","14948"
"Western Brown Snake (Pseudonaja nuchalis)","21956"
"Gwardar (Pseudonaja nuchalis)","21956"
"Eastern Brown Snake (Pseudonaja textilis)","21935"
"Giant Cave Gecko (Pseudothecadactylus lindneri)","5988"
"Northern Giant Cave Gecko (Pseudothecadactylus lindneri)","5988"
"Common Scaly-foot (Pygopus lepidopodus)","31314"
"Common Scaly Foot (Pygopus lepidopodus)","31314"
"Southern Scaly-foot (Pygopus lepidopodus)","31314"
"Hooded Scaly-foot (Pygopus nigriceps)","26204"
"Western Hooded Scaly-foot (Pygopus nigriceps)","26204"
"Black-headed Scaly Foot (Pygopus nigriceps)","26204"
"Western Scaly-foot (Pygopus nigriceps)","26204"
"Eastern Hooded Scaly-foot (Pygopus schraderi)","20656"
"Hooded Scaly-foot (Pygopus schraderi)","20656"
"Northern Hooded Scaly-foot (Pygopus steelescotti)","9713"
"Southern Blind Snake (Ramphotyphlops australis)","10547"
"Dark-spined Blind Snake (Ramphotyphlops bicolor)","26035"
"Prong-snouted Blind Snake (Ramphotyphlops bituberculatus)","28348"
"Flowerpot Blind Snake (Ramphotyphlops braminus)","11290"
"Blind Snake (Ramphotyphlops braminus)","11290"
"Bootlace Snake (Ramphotyphlops braminus)","11290"
"Brahminy Blindsnake (Ramphotyphlops braminus)","11290"
"Flowerpot Snake (Ramphotyphlops braminus)","11290"
"Centralian Blind Snake (Ramphotyphlops centralis)","14180"
"Northern Blind Snake (Ramphotyphlops diversus)","9693"
"Interior Blind Snake (Ramphotyphlops endoterus)","13724"
"Long-beaked Blind Snake (Ramphotyphlops grypus)","13310"
"Top End Blind Snake (Ramphotyphlops guentheri)","31021"
"Robust Blind Snake (Ramphotyphlops ligatus)","34198"
"Blind Snake (Ramphotyphlops ligatus)","34198"
"Blackish Blind Snake (Ramphotyphlops nigrescens)","14441"
"North-eastern Blind Snake (Ramphotyphlops polygrammicus)","13496"
"Proximus Blind Snake (Ramphotyphlops proximus)","30617"
"Woodland Blind Snake (Ramphotyphlops proximus)","30617"
"Darwin Blind Snake (Ramphotyphlops tovelli)","27283"
"Claw-snouted Blind Snake (Ramphotyphlops unguirostris)","25357"
"Beaked Blind Snake (Ramphotyphlops waitii)","6969"
"Brown-snouted Blind Snake (Ramphotyphlops wiedii)","30713"
"Mountain Dragon (Rankinia diemensis)","20473"
"Mountain Dragon Angelsea Form (Rankinia diemensis)","20473"
"Mountain Dragon Grampians Form (Rankinia diemensis)","20473"
"Rhinoplocephalus nigrescens","27036"
"Rhinoplocephalus nigrostriatus","9105"
"Beaked Gecko (Rhynchoedura ornata)","8240"
"Three-toed Skink (Saiphos equalis)","18116"
"Toed Skink (Saiphos equalis)","18116"
"Northern Leaf-tailed Gecko (Saltuarius cornutus)","10235"
"Leaf-tailed Gecko (Saltuarius cornutus)","10235"
"Northern Leaf-tail Gecko (Saltuarius cornutus)","10235"
"Northern Leaf-tail Gecko, Leaf-tailed Gecko (Saltuarius cornutus)","10235"
"Southern Leaf-tailed Gecko (Saltuarius swaini)","29668"
"No Common Name (Saproscincus basiliscus)","10633"
"Orange-tailed Shadeskink (Saproscincus challengeri)","13048"
"Weasel Skink (Saproscincus mustelinus)","30619"
"Rainforest Skink (Saproscincus rosei)","11704"
"Rose's Shadeskink (Saproscincus rosei)","11704"
"Gully Skink (Saproscincus spectabilis)","8487"
"Pale-lipped Shadeskink (Saproscincus spectabilis)","8487"
"Four-fingered Shadeskink (Saproscincus tetradactylus)","30951"
"Desert Banded Snake (Simoselaps anomalus)","10236"
"Simoselaps australis","33617"
"Jan's Banded Snake (Simoselaps bertholdi)","31211"
"Simoselaps roperi","17861"
"Simoselaps semifasciatus","11977"
"Slaty-grey Snake (Stegonotus cucullatus)","32119"
"Goldfields Spiny-tailed Gecko (Strophurus assimilis)","18447"
"Thorn-tailed Gecko (Strophurus assimilis)","18447"
"Spiny-tailed Gecko (Strophurus ciliaris)","14010"
"Northern Spiny-tailed Gecko (Strophurus ciliaris)","14010"
"Jewelled Gecko (Strophurus elderi)","14099"
"Eastern Spiny-tailed Gecko (Strophurus intermedius)","13287"
"Southern Spiny-tailed Gecko (Strophurus intermedius)","13287"
"Southern Phasmid Gecko (Strophurus jeanae)","14803"
"Kristin's Gecko (Strophurus krisalys)","16691"
"South-western Spiny-tailed Gecko (Strophurus spinigerus)","10342"
"Western Spiny-tailed Gecko (Strophurus spinigerus)","10342"
"Soft Spiny-tailed Gecko (Strophurus spinigerus)","10342"
"Phasmid Striped Gecko (Strophurus taeniatus)","18003"
"Eastern Spiny-tailed Gecko (Strophurus williamsi)","16589"
"Gecko (Strophurus williamsi)","16589"
"Suta dwyeri","18889"
"Little Whip Snake (Suta flagellum)","6105"
"Suta gouldii","10188"
"Suta nigriceps","11350"
"Little Spotted Snake (Suta punctata)","16641"
"Curl Snake (Suta suta)","25184"
"Pygmy Blue-tongue (Tiliqua adelaidensis)","26493"
"Adelaide Blue-tongue Lizard (Tiliqua adelaidensis)","26493"
"Pygmy Bluetongue (Tiliqua adelaidensis)","26493"
"Adelaide Pigmy Blue-tongue Skink (Tiliqua adelaidensis)","26493"
"Pygmy Blue-tongue Lizard (Tiliqua adelaidensis)","26493"
"Pygmy Blue-tongued Skink (Tiliqua adelaidensis)","26493"
"Centralian Blue-tongue (Tiliqua multifasciata)","15734"
"Centralian Blue-tongue Lizard (Tiliqua multifasciata)","15734"
"Centralian Blue-tongued Lizard (Tiliqua multifasciata)","15734"
"Centralian Blue-tongued Skink (Tiliqua multifasciata)","15734"
"Blotched Blue-tongue (Tiliqua nigrolutea)","26481"
"Southern Blue-tongue (Tiliqua nigrolutea)","26481"
"Blotched Blue-tongue Lizard (Tiliqua nigrolutea)","26481"
"Blotched Blue-tongued Skink (Tiliqua nigrolutea)","26481"
"Western Blue-tongue (Tiliqua occipitalis)","9195"
"Western Blue-tongue Lizard (Tiliqua occipitalis)","9195"
"Western Blue-tongued Lizard (Tiliqua occipitalis)","9195"
"Western Blue-tongued Skink (Tiliqua occipitalis)","9195"
"Bobtail (Tiliqua rugosa)","34991"
"Shingle-back (Tiliqua rugosa)","34991"
"Boggi (Tiliqua rugosa)","34991"
"Shingleback Lizard (Tiliqua rugosa)","34991"
"Sleepy Lizard (Tiliqua rugosa)","34991"
"Stumpy-tail (Tiliqua rugosa)","34991"
"Pinecone Lizard (Tiliqua rugosa)","34991"
"Bobtail, Stumpy-tail, Pinecone Lizard (Tiliqua rugosa)","34991"
"Shingleback (Tiliqua rugosa)","34991"
"Stumpy Tail Lizard (Tiliqua rugosa)","34991"
"Eastern Blue-tongue (Tiliqua scincoides)","20804"
"Common Blue Tongue (Tiliqua scincoides)","20804"
"Common Blue-tongued Skink (Tiliqua scincoides)","20804"
"Common Bluetongue Lizard (Tiliqua scincoides)","20804"
"Tongued Lizard (Tiliqua scincoides)","20804"
"Rough-scaled Snake (Tropidechis carinatus)","25852"
"Freshwater Snake (Tropidonophis mairii)","19992"
"Common Keelback (Tropidonophis mairii)","19992"
"Keelback (Tropidonophis mairii)","19992"
"Keelback Snake (Tropidonophis mairii)","19992"
"Mair�s Keelback (Tropidonophis mairii)","19992"
"Mair���s Keelback (Tropidonophis mairii)","19992"
"Centralian Earless Dragon (Tympanocryptis centralis)","30585"
"Pebble Dragon (Tympanocryptis cephalus)","13536"
"Nullarbor Earless Dragon (Tympanocryptis houstoni)","7923"
"Gibber Earless Dragon (Tympanocryptis intima)","17589"
"Lined Earless Dragon (Tympanocryptis lineata)","6082"
"Grassland Earless Dragon (Tympanocryptis pinguicolla)","19990"
"South-eastern Lined Earless Dragon (Tympanocryptis pinguicolla)","19990"
"Eyrean Earless Dragon (Tympanocryptis tetraporophora)","17587"
"Ridge-tailed Monitor (Varanus acanthurus)","11986"
